"ID","Study_ID","Species","GDp","GDp_norm","SampleSize","LATITUDE","LONGITUDE","altitude","Position","Marker","Loci","Kingdom","Genus","Family","Order","Class","Phylum","Temp_PC","Prec_PC","Hum_PC","LogRange","Current_Temp","MidHol_Temp","LGM_Temp","autocorr","Mating","Pollen","Seed","Lifeform","Log_longevity","Log_fecundity","Log_size","spp","spp_new"
3157,"S22","Austrocedrus_chilensis",0.79,0.47105103,32,-37.15127252,-70.58333,1.558672205,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.479119253,-0.546042244,-1.067079858,6,4.77,4.6,0.8,-52.37433831,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3158,"S22","Austrocedrus_chilensis",0.79,0.47105103,32,-41.23516684,-70.68333,0.597928444,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.382297353,-0.721584254,-1.067079858,6,7.91,7,3.4,-59.03427853,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3159,"S22","Austrocedrus_chilensis",0.79,0.47105103,32,-41.05158998,-71.53333,0.245058426,"Core","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",0.129475548,0.484112181,-0.850760074,6,8.6,7.7,3.5,-60.24435391,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3160,"S22","Austrocedrus_chilensis",0.79,0.47105103,32,-40.61813504,-71.58333,0.336032727,"Core","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.036504853,0.451775495,-1.039464566,6,6.7,6.1,2,-59.63784544,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3161,"S22","Austrocedrus_chilensis",0.78,0.465088358,32,-41.08493138,-70.95,0.66684837,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.377686786,-0.467510293,-1.15913083,6,7.07,6.1,2.3,-59.26393119,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3162,"S22","Austrocedrus_chilensis",0.77,0.459125687,32,-37.96822346,-70.78333,0.979744831,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",0.060317047,-0.610715616,-0.717286164,6,9.5,9.3,5.7,-54.01108641,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3163,"S22","Austrocedrus_chilensis",0.74,0.441237673,32,-43.51839898,-71.45,-0.0085669,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.193264119,0.072974316,-1.251181802,6,8.5,7.3,1.3,-64.09818885,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3164,"S22","Austrocedrus_chilensis",0.72,0.429312331,32,-40.65199921,-71,0.257464012,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.064168253,-0.375119761,-0.965823789,6,9.86,8.8,5,-58.65705108,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3166,"S22","Austrocedrus_chilensis",0.67,0.399498975,32,-41.21832562,-70.7,0.639280399,"Sub_edge","CD",8,"Plantae","Austrocedrus","Cupressaceae","Pinales","Pinopsida","Pines",-0.382297353,-0.721584254,-1.067079858,6,7.91,7,3.4,-59.03659264,"SI","Abiotic","Wind","tree",NA,NA,NA,"Austrocedrus chilensis","Austrocedrus chilensis"
3182,"S183","Cedrus_brevifolia",0.75,0.447200345,50,35.00050799,32.68194,0.996285613,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.183261,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3183,"S183","Cedrus_brevifolia",0.67,0.399498975,50,34.98519032,32.69194,0.77712025,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1699027,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3184,"S183","Cedrus_brevifolia",0.72,0.429312331,50,35.00423346,32.68167,0.803309822,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.396888414,-0.758540467,-0.257031304,3.301,14.37,14.9,11.4,100.1837094,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3185,"S183","Cedrus_brevifolia",0.61,0.363722947,50,34.97935175,32.70222,0.74955228,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1564348,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3186,"S183","Cedrus_brevifolia",0.64,0.381610961,50,34.98785402,32.695,0.825364198,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1660142,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3187,"S183","Cedrus_brevifolia",0.71,0.42334966,50,34.97506827,32.68806,0.903932913,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1746455,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3188,"S183","Cedrus_brevifolia",0.71,0.42334966,50,35.0355653,32.65528,0.611712429,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.332340481,-0.564520351,-0.275441498,3.301,13.19,13.9,10.3,100.2186888,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3189,"S183","Cedrus_brevifolia",0.63,0.375648289,50,34.97950771,32.7025,0.74955228,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1560766,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3190,"S183","Cedrus_brevifolia",0.64,0.381610961,50,34.99843603,32.67861,1.085881517,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1875163,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3191,"S183","Cedrus_brevifolia",0.64,0.381610961,50,34.98804353,32.72861,0.800553025,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.350782748,-0.610715616,-0.257031304,3.301,13.52,14.2,10.6,100.1225079,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3192,"S183","Cedrus_brevifolia",0.64,0.381610961,50,34.97979115,32.67583,0.640658798,"Isle","CD",4,"Plantae","Cedrus","Pinaceae","Pinales","Pinopsida","Pines",0.313898214,-0.527564138,-0.284646596,3.301,13.05,13.7,10.2,100.1906067,"SC","Abiotic","Wind","tree",NA,NA,NA,"Cedrus brevifolia","Cedrus brevifolia"
3193,"S629","Chamaecyparis_obtusa",0.349,0.208097227,18,33.81817463,133.58333,0.98112323,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.369225014,1.213997379,1.694449303,5.58,11.9,11.1,5.3,-99.97652709,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3194,"S629","Chamaecyparis_obtusa",0.346,0.206308426,18,35.36797731,133.88333,-0.586115876,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.309287648,1.48192992,1.142143471,5.58,12.25,11.4,4.9,-100.8513126,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3195,"S629","Chamaecyparis_obtusa",0.335,0.199749487,18,35.41787146,138.16667,1.681349673,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",-0.248590919,1.717525775,1.791102824,5.58,5.76,3.8,-2.1,-112.7623518,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3196,"S629","Chamaecyparis_obtusa",0.332,0.197960686,18,33.83468534,133.33333,0.548306098,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.253960848,1.856111572,1.924576733,5.58,8.88,7.6,2.1,-99.29206298,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3197,"S629","Chamaecyparis_obtusa",0.331,0.197364419,18,36.1178914,137.15,0.552441293,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.060317047,1.597418084,1.551770296,5.58,9.43,8.7,2.7,-109.9690677,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3198,"S629","Chamaecyparis_obtusa",0.327,0.19497935,18,33.63460544,135.71667,-0.546142319,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.950156415,1.93926305,1.989012414,5.58,14.76,14.1,9.8,-105.8622319,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3199,"S629","Chamaecyparis_obtusa",0.324,0.193190549,18,35.25121109,134.48333,0.457331796,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.111033281,1.745242934,1.155951117,5.58,9.73,8.5,2.1,-102.4969942,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3200,"S629","Chamaecyparis_obtusa",0.323,0.192594282,18,35.91826262,138.78333,1.325722857,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",-0.317749419,1.01073821,1.593193234,5.58,7.14,5.3,-0.7,-114.5324352,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3201,"S629","Chamaecyparis_obtusa",0.323,0.192594282,18,34.9180541,135.98333,-0.043026863,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.304677081,0.765903302,1.445911679,5.58,13.46,12.4,6.7,-106.6348684,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3202,"S629","Chamaecyparis_obtusa",0.321,0.191401747,18,35.86804283,137.81667,1.719944831,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",-0.354633953,1.606657137,1.680641657,5.58,5.3,3.6,-2.2,-111.8140322,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3203,"S629","Chamaecyparis_obtusa",0.32,0.19080548,18,35.30165642,135.73333,-0.21256988,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.295455948,1.722145302,1.224989346,5.58,11.33,10.6,4.6,-105.9605543,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3204,"S629","Chamaecyparis_obtusa",0.319,0.190209213,18,35.88454659,138.58333,1.525590641,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",-0.331581119,0.946064838,1.565577942,5.58,7,5.4,-0.5,-113.9673216,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
3205,"S629","Chamaecyparis_obtusa",0.314,0.187227878,18,34.53496425,132.26667,0.336032727,"Island","CD",51,"Plantae","Chamaecyparis","Cupressaceae","Pinales","Pinopsida","Pines",0.277013681,1.472690867,1.381475998,5.58,12.22,10.2,4.8,-96.39988706,"Clonal","Abiotic","Wind","tree",NA,NA,NA,"Chamaecyparis obtusa","Chamaecyparis obtusa"
