"V1","spp","CommonName","Source","Country","Site","lat","lon","stockid","CollectionYear","MarkerName","n","bp","He","Hese","Pi","Pise","spp_new"
1111,"Sebastes miniatus","Vermilion rockfish","Hyde & Vetter 2009 Canadian Journal of Fisheries and Aquatic Sciences 66:1569-1581","United States","Shelter Cove, Oregon",40.0305,-124.0828,NA,"","cytb",63,782,0.879,NA,0.002,NA,"Sebastes miniatus"
1112,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Argentina","Gfnvo",-42.25,-62.8,NA,"","D-loop partial",7,541,1,0.030237158,0.064,NA,"Sebastes oculatus"
1113,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Chile","Antof",-22.3666666666667,-70.6,NA,"","D-loop partial",5,541,0.9,0.071554175,0.019,NA,"Sebastes oculatus"
1114,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Chile","Aysen",-44.4333333333333,-73.6,NA,"","D-loop partial",5,541,1,0.053665631,0.012,NA,"Sebastes oculatus"
1115,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Chile","Coqbo",-28.0333333333333,-71.5,NA,"","D-loop partial",9,541,1,0.016666667,0.012,NA,"Sebastes oculatus"
1116,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Chile","Iqque",-19.7833333333333,-70.2,NA,"","D-loop partial",5,541,1,0.053665631,0.013,NA,"Sebastes oculatus"
1117,"Sebastes oculatus","Patagonian redfish","Nunez et. al 2010 Revista de Biologia Marina y Oceanografia 45(1):565-573","Peru","Huacho",-11,-77.9,NA,"","D-loop partial",6,541,0.93,0.048989795,0.024,NA,"Sebastes oculatus"
1118,"Seriolella brama","Common warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","Australia","ETas",-43,148,"WAREHOUESE","","control region",53,389,0.967,NA,0.021,NA,"Seriolella brama"
1119,"Seriolella brama","Common warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","Australia","EVic",-37,150,"WAREHOUESE","","control region",38,389,0.929,NA,0.018,NA,"Seriolella brama"
1120,"Seriolella brama","Common warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","Australia","WVic",-39,142,"WAREHOUESE","","control region",47,389,0.953,NA,0.017,NA,"Seriolella brama"
1121,"Seriolella punctata","Silver warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","Australia","EVic",-37,150,"WAREHOUESE","","control region",20,403,0.995,NA,0.024,NA,"Seriolella punctata"
1122,"Seriolella punctata","Silver warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","Australia","WVic",-39,142,"WAREHOUESE","","control region",43,403,0.937,NA,0.024,NA,"Seriolella punctata"
1123,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","China","Hong Kong",22.39,114.41,NA,"","cytb",27,350,0.812,NA,0.007,NA,"Siganus fuscescens"
1124,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Bantayan Island",11.22,123.7,NA,"","cytb",30,350,0.949,NA,0.005,NA,"Siganus fuscescens"
1125,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Boliao",16.36,119.87,NA,"","cytb",25,350,0.837,NA,0.005,NA,"Siganus fuscescens"
1126,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Camarines Norte",14.05,123.44,NA,"","cytb",19,350,0.947,NA,0.014,NA,"Siganus fuscescens"
1127,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Catanduanes",13.59,124.4,NA,"","cytb",25,350,0.937,NA,0.005,NA,"Siganus fuscescens"
1128,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Coron",11.61,120.04,NA,"","cytb",26,350,0.908,NA,0.004,NA,"Siganus fuscescens"
1129,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Currimao",17.67,120.3,NA,"","cytb",25,350,0.92,NA,0.014,NA,"Siganus fuscescens"
1130,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Davao",7.21,125.75,NA,"","cytb",20,350,0.742,NA,0.004,NA,"Siganus fuscescens"
1131,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Dipolog",8.7,123.5,NA,"","cytb",24,350,0.837,NA,0.004,NA,"Siganus fuscescens"
1132,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Mati",6.85,126.35,NA,"","cytb",22,350,0.814,NA,0.004,NA,"Siganus fuscescens"
1133,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Morong",14.79,119.97,NA,"","cytb",24,350,0.949,NA,0.014,NA,"Siganus fuscescens"
1134,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Padre Burgos",13.85,121.6,NA,"","cytb",25,350,0.943,NA,0.006,NA,"Siganus fuscescens"
1135,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Panglao Island",9.56,123.8,NA,"","cytb",20,350,0.863,NA,0.005,NA,"Siganus fuscescens"
1136,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Patnanungan Island",14.71,122.13,NA,"","cytb",25,350,0.91,NA,0.012,NA,"Siganus fuscescens"
1137,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Puerto Princesa",9.93,118.87,NA,"","cytb",25,350,0.967,NA,0.004,NA,"Siganus fuscescens"
1138,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Samar",11.06,125.79,NA,"","cytb",23,350,0.921,NA,0.004,NA,"Siganus fuscescens"
1139,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Siay",7.64,122.57,NA,"","cytb",19,350,0.462,NA,0.002,NA,"Siganus fuscescens"
1140,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Sta. Ana, Cagayan",18.79,122.3,NA,"","cytb",19,350,0.942,NA,0.008,NA,"Siganus fuscescens"
1141,"Siganus fuscescens","Mottled spinefoot","Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534","Phillippines","Surigao",9.42,126.15,NA,"","cytb",25,350,0.713,NA,0.004,NA,"Siganus fuscescens"
1142,"Siganus guttatus","Goldlined spinefoot","Iwamoto et al. 2012 Fisheries Science 78: 249-257","China","Pingtung, Taiwan",22.456759,120.433426,NA,"2007.5","tRNA Thr to control region",51,451,0.766,0.053,0.017,0.009,"Siganus guttatus"
1143,"Siganus guttatus","Goldlined spinefoot","Iwamoto et al. 2012 Fisheries Science 78: 249-257","Japan","Ishigaki",24.36386,124.285379,NA,"2005.5","tRNA Thr to control region",53,451,0.913,0.023,0.021,0.011,"Siganus guttatus"
1144,"Siganus guttatus","Goldlined spinefoot","Iwamoto et al. 2012 Fisheries Science 78: 249-257","Japan","Miyako",24.728444,125.491978,NA,"2006","tRNA Thr to control region",42,451,0.964,0.012,0.02,0.011,"Siganus guttatus"
1145,"Siganus guttatus","Goldlined spinefoot","Iwamoto et al. 2012 Fisheries Science 78: 249-257","Japan","Okinawa",26.439722,128.068735,NA,"2005","tRNA Thr to control region",56,451,0.878,0.032,0.016,0.009,"Siganus guttatus"
1146,"Siganus guttatus","Goldlined spinefoot","Iwamoto et al. 2012 Fisheries Science 78: 249-257","Philippines","Cebu",10.347451,124.005367,NA,"2007","tRNA Thr to control region",52,451,0.97,0.011,0.017,0.009,"Siganus guttatus"
1147,"Siganus guttatus","Goldlined spinefoot","Iwamoto et. al 2009 Journal of Oceanography 65:103-112","Japan","Ishigaki Island",24.4,124.3,NA,"2006","control region",54,461,0.9161,0.002993821,0.0199,0.001360828,"Siganus guttatus"
1148,"Siganus guttatus","Goldlined spinefoot","Iwamoto et. al 2009 Journal of Oceanography 65:103-112","Japan","Miyako Island",24.8,125.5,NA,"2006","control region",42,461,0.964,0.00185164,0.0192,0.001543034,"Siganus guttatus"
1149,"Siganus guttatus","Goldlined spinefoot","Iwamoto et. al 2009 Journal of Oceanography 65:103-112","Japan","Okinawa Island",26,127.6,NA,"2005","control region",56,461,0.8766,0.00427618,0.0151,0.001069045,"Siganus guttatus"
1150,"Siganus spinus","Little spinefoot","Iwamoto et. al 2009 Journal of Oceanography 65:103-112","Japan","Ishigaki Island",24.4,124.3,NA,"2006","control region",34,461,0.8984,0.004973459,0.0059,0.000685994,"Siganus spinus"
1151,"Siganus spinus","Little spinefoot","Iwamoto et. al 2009 Journal of Oceanography 65:103-112","Japan","Okinawa Island",26,127.6,NA,"2006","control region",35,461,0.9244,0.00405674,0.0063,0.000676123,"Siganus spinus"
1152,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Bay of Biscay BISB07",45.6,-0.6,"SOLEVIII","2007","cytb",5,590,0.9,0.161,0.0041,0.00117,"Solea solea"
1153,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Bay of Biscay BISC07",46.3333333333333,-0.116666666666667,"SOLEVIII","2007","cytb",26,590,0.754,0.09,0.0041,0.00073,"Solea solea"
1154,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Celtic Sea CEL08",50.8166666666667,-4.98333333333333,"SOLECS","2008","cytb",44,590,0.813,0.053,0.0031,0.00046,"Solea solea"
1155,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","English Channel ENG08",50.7816666666667,1.48444444444444,"SOLEVIId","2008","cytb",48,590,0.778,0.06,0.0053,0.00064,"Solea solea"
1156,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Irish Sea",52.2166666666667,-4.66666666666667,"SOLEIS","2008","cytb",44,590,0.794,0.064,0.0048,0.00063,"Solea solea"
1157,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Kagerrak",58.1619444444444,9.50888888888889,"SOLEIIIa","2007","cytb",32,590,0.95,0.019,0.0066,0.00056,"Solea solea"
1158,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Kattegat KATB07",56.4252777777778,12.1891666666667,"SOLEIIIa","2007","cytb",39,590,0.825,0.051,0.0061,0.00059,"Solea solea"
1159,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea BEL08f",51.3538888888889,2.74583333333333,"SOLENS","2008","cytb",52,590,0.853,0.044,0.0055,0.00051,"Solea solea"
1160,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea BEL08j",51.3894444444444,3.16694444444444,"SOLENS","2008","cytb",27,590,0.84,0.059,0.0039,0.00075,"Solea solea"
1161,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea BEL08s",51.3894444444444,3.16694444444444,"SOLENS","2008","cytb",45,590,0.782,0.065,0.0047,0.00067,"Solea solea"
1162,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea GER07",54.52,7.88972222222222,"SOLENS","2007","cytb",31,590,0.815,0.066,0.0044,0.00081,"Solea solea"
1163,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea NOR08",53.0194444444444,1.56722222222222,"SOLENS","2008","cytb",23,590,0.806,0.079,0.0055,8e-04,"Solea solea"
1164,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea THA07j",51.4722222222222,1.33333333333333,"SOLENS","2007","cytb",17,590,0.875,0.09,0.0036,0.00085,"Solea solea"
1165,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","North Sea THA08",51.4722222222222,1.33333333333333,"SOLENS","2008","cytb",57,590,0.751,0.06,0.0043,0.00062,"Solea solea"
1166,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Scheldt estuary ZAN07",51.3972222222222,4.11638888888889,"SOLENS","2007","cytb",30,590,0.871,0.051,0.0049,0.00077,"Solea solea"
1167,"Solea solea","Sole","Cuveliers et al. 2012 Marine Biology 159:1239-1253","Atlantic Ocean","Wadden Sea TEX07",52.9666666666667,4.085,"SOLENS","2007","cytb",48,590,0.795,0.056,0.0045,0.00062,"Solea solea"
1168,"Sparus aurata","Gilthead sea bream","Coscia et al. 2012 Heredity 108:537-546","France","France",47,2,NA,"2007","control region",20,494,0.742,NA,0.0024,NA,"Sparus aurata"
1169,"Sparus aurata","Gilthead sea bream","Coscia et al. 2012 Heredity 108:537-546","Ireland","Ireland",53,-8,NA,"2007","control region",16,494,0.8,NA,0.0026,NA,"Sparus aurata"
1170,"Sparus aurata","Gilthead sea bream","Coscia et al. 2012 Heredity 108:537-546","Portugal","Portugal",38.1166666666667,-8.98111111111111,NA,"2007","control region",20,494,0.668,NA,0.00181,NA,"Sparus aurata"
1171,"Sparus aurata","Gilthead sea bream","Coscia et al. 2012 Heredity 108:537-546","Spain","Spain",40.0675,-2.88333333333333,NA,"2007","control region",20,494,0.647,NA,0.00176,NA,"Sparus aurata"
1172,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","CLM",7.15,134.35,NA,"","control region",30,824,0.067,0.011137025,0.008,0.00346891,"Sphaeramia orbicularis"
1173,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","CMR",7.5,134.49,NA,"","control region",24,824,0.815,0.008981462,0.198,0.02755676,"Sphaeramia orbicularis"
1174,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","JFL",7.15,134.3,NA,"","control region",26,824,0.219,0.020199962,0.063,0.011963084,"Sphaeramia orbicularis"
1175,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","JFOS",7.16,134.37,NA,"","control region",25,824,0.423,0.0238,0.103,0.0168,"Sphaeramia orbicularis"
1176,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","NLK",7.31,134.49,NA,"","control region",26,824,0.465,0.016865988,0.113,0.017454336,"Sphaeramia orbicularis"
1177,"Sphaeramia orbicularis","Orbiculate cardinalfish","Gotoh et. al 2009 Genes Genetic Systems 84:287-295","Palau","PPE",7.05,134.26,NA,"","control region",26,824,0.526,0.023141704,0.147,0.021180543,"Sphaeramia orbicularis"
1178,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Australia","Broome",-16.8483333333333,122.034166666667,NA,"","cytb",11,629,1,0.272,0.0032,0.003,"Sphyraena barracuda"
1179,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Australia","Great Barrier Reef",-17.9644444444444,147.116666666667,NA,"","cytb",6,629,0.8,0.172,0.0027,0.002,"Sphyraena barracuda"
1180,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Bahamas","Bimini",25.1175,-78.9652777777778,NA,"","cytb",52,629,0.77,0.034,0.006,0.0034,"Sphyraena barracuda"
1181,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Cameroon","East Atlantic",3.135,11.0836111111111,NA,"","cytb",23,629,0,0,0,0,"Sphyraena barracuda"
1182,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Guam","Mariana Islands",17,146,NA,"","cytb",26,629,0.52,0.114,0.0027,0.0018,"Sphyraena barracuda"
1183,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Indian Ocean","Seychelles",-3.89972222222222,55.0680555555556,NA,"","cytb",52,629,0.27,0.076,8e-04,8e-04,"Sphyraena barracuda"
1184,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","Panama","San Blas",9.08527777777778,-77.8661111111111,NA,"","cytb",17,629,0.7,0.049,0.0014,0.0012,"Sphyraena barracuda"
1185,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","USA","Hawaii",21.0502777777778,-156.880833333333,NA,"","cytb",43,629,0.66,0.061,0.0019,0.0014,"Sphyraena barracuda"
1186,"Sphyraena barracuda","Great Barracuda","Daly-Engel et al. 2012 Marine Biology 159:975-985","USA","Virgin Islands",18.0513888888889,-63.8491666666667,NA,"","cytb",6,629,0.6,0.215,0.0014,0.0013,"Sphyraena barracuda"
1187,"Sphyrna lewini","Scalloped hammerhead shark","Castillo-Olguin et al. 2012 Ciencias Marinas 38(4):635-652","Mexico","Michoacíçn",17.0841666666667,-101.983333333333,NA,"2002","control region",20,NA,0.38,NA,0.002,NA,"Sphyrna lewini"
1188,"Sphyrna lewini","Scalloped hammerhead shark","Castillo-Olguin et al. 2012 Ciencias Marinas 38(4):635-652","Mexico","Nayarit",21.0505555555556,-104.965277777778,NA,"2002","control region",30,NA,0.44,NA,0.002,NA,"Sphyrna lewini"
1189,"Sphyrna lewini","Scalloped hammerhead shark","Castillo-Olguin et al. 2012 Ciencias Marinas 38(4):635-652","Mexico","Sinaloa",23.0502777777778,-105.9325,NA,"2002","control region",42,1000,0.415,NA,0.007,NA,"Sphyrna lewini"
1190,"Sphyrna lewini","Scalloped hammerhead","Duncan et al. 2006","Panama","Pac Panama",8.4,-79.729431,NA,"2002","control region",8,548,0.75,NA,0.0019,NA,"Sphyrna lewini"
1191,"Sphyrna lewini","Scalloped hammerhead","Duncan et al. 2006","Seychelles","Seychelles",-4.7,55.30939,NA,"2002","control region",12,548,0.17,NA,0.0012,NA,"Sphyrna lewini"
1192,"Sphyrna lewini","Scalloped hammerhead","Duncan et al. 2006","South Africa","South Africa",-29,16.101197,NA,"2002","control region",25,548,0.42,NA,0.0046,NA,"Sphyrna lewini"
1193,"Sphyrna lewini","Scalloped hammerhead","Duncan et al. 2006","USA","Hawaii",20.3,-155.110722,NA,"2002","control region",44,548,0.09,NA,2e-04,NA,"Sphyrna lewini"
1194,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Bolivia","LAP",24.2,-110.4,NA,"2008","control region",17,548,0.4412,NA,8e-04,NA,"Sphyrna lewini"
1195,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Costa Rica","TAR",9.8,-84.8,NA,"2008","control region",20,548,0.6158,NA,0.0013,NA,"Sphyrna lewini"
1196,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Ecuador","MAN",-1.1,-84.95,NA,"2008","control region",20,548,0.5263,NA,0.001,NA,"Sphyrna lewini"
1197,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Mexico","MAZ",23.2,-106.4,NA,"2008","control region",22,548,0.4156,NA,8e-04,NA,"Sphyrna lewini"
1198,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Panama","CEB",7.55,-81,NA,"2008","control region",18,548,0.5686,NA,0.0012,NA,"Sphyrna lewini"
1199,"Sphyrna lewini","Scalloped hammerhead","Nance et. al 2011 PLoS One 6(7):1-12","Panama","GPA",7.01,-78.19,NA,"2008","control region",7,548,0.5714,NA,0.001,NA,"Sphyrna lewini"
