"PopId","RefID","Year","TaxaClass","Family","Genus","Species","G_s","Common","Continent","Country","Location","n","FST","GlobalFST","PopsCombo","GroupedCoord","Ho","He","MNA","AR","Lat","Long","Msats","spp","spp_new"
8078,"R986",2013,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","Indian Bayou, AR","10","2.1000000000000001E-2","Population",1,NA,"NA","NA","NA","NA",34.496875,-91.90129,"4","Neovison vison","Mustela vison"
8079,"R986",2013,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","LaGrue Bayou, AR","9","3.3000000000000002E-2","Population",1,NA,"NA","NA","NA","NA",34.734955,-91.643029,"4","Neovison vison","Mustela vison"
8080,"R986",1999,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","Lower Bayou Meto, AR","10","6.9000000000000006E-2","Population",1,NA,"NA","NA","NA","NA",34.63191,-91.75362,"4","Neovison vison","Mustela vison"
8081,"R986",2013,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","Tipton, TN","4","0.123","Population",1,NA,"NA","NA","NA","NA",35.527831,-89.648793,"4","Neovison vison","Mustela vison"
8082,"R986",2005,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","Two Prairie Bayou, AR","10","5.2999999999999999E-2","Population",1,NA,"NA","NA","NA","NA",34.786117,-91.832656,"4","Neovison vison","Mustela vison"
8083,"R986",2005,"Mammalia","Mustelidae","Neovison","vison","Neovison_vison","American Mink","NAm","USA","Upper Bayou Meto, AR","12","6.0999999999999999E-2","Population",1,NA,"0.64300000000000002","NA","7.25","NA",34.73636,-91.39089,"4","Neovison vison","Mustela vison"
8084,"R987",2012,"Mammalia","Mustelidae","Pteronura","brasiliensis","Pteronura_brasiliensis","Giant otter","SAm","GUY","Essequibo","15","0.09","Population",1,NA,"0.56999999999999995","0.64","4.46","3.42",4.260091,-58.501798,"13","Pteronura brasiliensis","Pteronura brasiliensis"
8085,"R987",2012,"Mammalia","Mustelidae","Pteronura","brasiliensis","Pteronura_brasiliensis","Giant otter","SAm","BOL","Itenez","32","0.1033","Population",1,NA,"0.56999999999999995","0.61","5.15","3.3",-13.097196,-63.311104,"13","Pteronura brasiliensis","Pteronura brasiliensis"
8086,"R987",2012,"Mammalia","Mustelidae","Pteronura","brasiliensis","Pteronura_brasiliensis","Giant otter","SAm","PER","Upper Amazon","12","8.6699999999999999E-2","Population",1,NA,"0.56000000000000005","0.62","4","3.46",-4.394894,-73.341253,"13","Pteronura brasiliensis","Pteronura brasiliensis"
8087,"R988",2011,"Mammalia","Mustelidae","Pteronura","brasiliensis","Pteronura_brasiliensis","Giant otter","SAm","BRA","Pantanal","14","NA","NA",1,NA,"0.59699999999999998","0.59499999999999997","3.5710000000000002","NA",-27.622149,-48.506306,"14","Pteronura brasiliensis","Pteronura brasiliensis"
8088,"R989",2004,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","USA","State-wide","233","NA","NA",1,NA,"0.73","0.81","11.83","NA",44.433174,-89.881728,"12","Taxidea taxus","Taxidea taxus"
8089,"R990",2004,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","USA","Lower Peninsula","132","NA","NA",1,NA,"0.61899999999999999","0.67800000000000005","7.5250000000000004","NA",43.235646,-84.712853,"9","Taxidea taxus","Taxidea taxus"
8090,"R991",2012,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","USA","central","30","5.0299999999999997E-2","Population",1,NA,"0.77500000000000002","0.79800000000000004","10.7","NA",48.470872,-104.642017,"12","Taxidea taxus","Taxidea taxus"
8091,"R991",2004,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","CAN","East Kootenay","44","5.4300000000000001E-2","Population",1,NA,"0.79200000000000004","0.79200000000000004","10.4","NA",49.525613,-115.425456,"12","Taxidea taxus","Taxidea taxus"
8092,"R991",2004,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","CAN","southcentral","33","5.2299999999999999E-2","Population",1,NA,"0.76400000000000001","0.81599999999999995","11","NA",51.091767,-106.223662,"12","Taxidea taxus","Taxidea taxus"
8093,"R991",2015,"Mammalia","Mustelidae","Taxidea","taxus","Taxidea_taxus","American badger","NAm","CAN","Thompson-Okanangan","26","0.111","Population",1,NA,"0.66700000000000004","0.66600000000000004","7.4","NA",51.145262,-121.482068,"12","Taxidea taxus","Taxidea taxus"
8094,"R992",2007,"Mammalia","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga_tridactyla","Giant anteater","SAm","BRA","Emas National Park (centre)","16","0.16800000000000001","Population",1,NA,"0.48199999999999998","5.8999999999999997E-2","3.2","NA",-18.12231,-52.930916,"5","Myrmecophaga tridactyla","Myrmecophaga tridactyla"
8095,"R992",2007,"Mammalia","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga_tridactyla","Giant anteater","SAm","BRA","Emas National Park (periphery)","11","0.16800000000000001","Population",1,NA,"0.48199999999999998","5.8999999999999997E-2","3.2","NA",-18.292559,-52.926292,"5","Myrmecophaga tridactyla","Myrmecophaga tridactyla"
8096,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley A1","15","0.21110000000000001","Population",1,NA,"0.51","0.57999999999999996","3.2","2.8",52.309999,-125.496388,"28","Ochotona princeps","Ochotona princeps"
8097,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley A2","6","0.2356","Population",1,NA,"0.4","0.61","3.1","2.6",52.307222,-125.492778,"28","Ochotona princeps","Ochotona princeps"
8098,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley B","17","0.17560000000000001","Population",1,NA,"0.63","0.67","4.4000000000000004","3.5",52.2525,-125.5275,"28","Ochotona princeps","Ochotona princeps"
8099,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley C","26","0.16889999999999999","Population",1,NA,"0.52","0.68","4.5999999999999996","3.5",52.248889,-125.537222,"28","Ochotona princeps","Ochotona princeps"
8100,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley D","32","0.18","Population",1,NA,"0.56000000000000005","0.69","5.4","3.7",52.246944,-125.554167,"28","Ochotona princeps","Ochotona princeps"
8101,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley E","21","0.20780000000000001","Population",1,NA,"0.55000000000000004","0.6","5","3.2",52.244167,-125.520556,"28","Ochotona princeps","Ochotona princeps"
8102,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley F","10","0.21329999999999999","Population",1,NA,"0.38","0.56000000000000005","3.2","2.9",52.160278,-126.191389,"28","Ochotona princeps","Ochotona princeps"
8103,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley G","30","0.1789","Population",1,NA,"0.46","0.64","4.3","3.3",52.129444,-126.217778,"28","Ochotona princeps","Ochotona princeps"
8104,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley H","5","0.2611","Population",1,NA,"0.45","0.59","2.6","2.2999999999999998",52.2225,-126.489444,"28","Ochotona princeps","Ochotona princeps"
8105,"R993",2012,"Mammalia","Ochotonidae","Ochotona","princeps","Ochotona_princeps","American pika","NAm","CAN","Bella Coola Valley I","6","0.36109999999999998","Population",1,NA,"0.28000000000000003","0.36","2.2999999999999998","1.7",52.172778,-126.534722,"28","Ochotona princeps","Ochotona princeps"
8106,"R994",2009,"Mammalia","Octodontidae","Octodon","degus","Octodon_degus","Degu","SAm","CHL","Estacion Experimental Rinconada de Maipu","21","NA","NA",1,NA,"0.77500000000000002","0.80500000000000005","8.4290000000000003","NA",-33.38333333,-70.51666667,"14","Octodon degus","Octodon degus"
8107,"R995",2000,"Mammalia","Octodontidae","Spalacopus","cyanus","Spalacopus_cyanus","Coruro","SAm","CHL","Los Maitenes","74","NA","NA",1,NA,"0.64200000000000002","0.64","4.5","NA",-32.991005,-71.253243,"6","Spalacopus cyanus","Spalacopus cyanus"
8108,"R996",2009,"Mammalia","Pitheciidae","Callicebus","moloch","Callicebus_moloch","Red-bellied titi","SAm","BRA","Tucurui reservoir","23","NA","NA",1,NA,"0.33","0.32","8.75","NA",-3.810959,-49.65517,"4","Callicebus moloch","Plecturocebus moloch"
8109,"R997",2015,"Mammalia","Pitheciidae","Callicebus","discolor","Callicebus_discolor","Red titi","SAm","ECU","Tiputini Biodiversity Station","17","NA","NA",1,NA,"0.629","0.65300000000000002","5.5","NA",-0.637736,-76.149373,"13","Callicebus discolor","Plecturocebus discolor"
8110,"R997",2015,"Mammalia","Pitheciidae","Pithecia","aequatorialis","Pithecia_aequatorialis","Saki monkey","SAm","ECU","Tiputini Biodiversity Station","10","NA","NA",1,NA,"0.73099999999999998","0.72099999999999997","5","NA",-0.637736,-76.149373,"13","Pithecia aequatorialis","Pithecia aequatorialis"
8111,"R998",2012,"Mammalia","Procyonidae","Nasua","narica","Nasua_narica","White nosed coati","NAm","MEX","Jalisco + Nayarit","18","NA","NA",2,"Middle","0.28299999999999997","0.24199999999999999","5","NA",20.891412,-105.080104,"18","Nasua narica","Nasua narica"
8112,"R999",2003,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Raccoon","NAm","USA","Busse Woods Forest Preserve","211","8.0000000000000007E-5","Population",1,NA,"0.54400000000000004","0.71299999999999997","13","NA",42.037923,-87.99859,"9","Procyon lotor","Procyon lotor"
8113,"R999",2003,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Raccoon","NAm","USA","Glacial Park","94","1.05E-4","Population",1,NA,"0.49099999999999999","0.65500000000000003","10","NA",42.419827,-88.329477,"9","Procyon lotor","Procyon lotor"
8114,"R999",2003,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Raccoon","NAm","USA","Max McGraw Wildlife Foundation","231","6.4999999999999994E-5","Population",1,NA,"0.46400000000000002","0.69899999999999995","15","NA",42.080358,-88.265553,"9","Procyon lotor","Procyon lotor"
8115,"R1000",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","Charron Island","29","6.83E-2","Population",1,NA,"0.73","0.76","NA","8.14",45.608335,-73.475684,"10","Procyon lotor","Procyon lotor"
8116,"R1000",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","Lanaudiere","48","5.28E-2","Population",1,NA,"0.79","0.81","NA","8.83",46.027395,-73.613063,"10","Procyon lotor","Procyon lotor"
8117,"R1000",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","Montreal","20","4.9500000000000002E-2","Population",1,NA,"0.83","0.78","NA","8.6999999999999993",45.526878,-73.653593,"10","Procyon lotor","Procyon lotor"
8118,"R1000",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","Orleans Island","52","8.2799999999999999E-2","Population",1,NA,"0.77","0.75","NA","6.64",46.925178,-71.032837,"10","Procyon lotor","Procyon lotor"
8119,"R1000",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","RRV monitoring area","273","3.4299999999999997E-2","Population",1,NA,"0.81","0.84","17.100000000000001","9.73",45.145385,-73.010786,"10","Procyon lotor","Procyon lotor"
8120,"R1001",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Niagara","666","1.6299999999999999E-2","Population",1,NA,"0.83","0.87","19.2","15.38",43.002469,-78.702057,"12","Procyon lotor","Procyon lotor"
8121,"R1001",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","St. Lawrence","802","9.4999999999999998E-3","Population",1,NA,"0.81","0.83","16.7","14.01",44.932361,-74.972544,"12","Procyon lotor","Procyon lotor"
8122,"R1002",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Grant County","645","2.1999999999999999E-2","Global",1,NA,"0.749","0.76500000000000001","13.07","NA",40.580651,-85.728454,"13","Procyon lotor","Procyon lotor"
8123,"R1002",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Huntington County","645","2.1999999999999999E-2","Global",1,NA,"NA","0.76500000000000001","NA","NA",40.718102,-85.551409,"13","Procyon lotor","Procyon lotor"
8124,"R1002",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Miami County","645","2.1999999999999999E-2","Global",1,NA,"NA","0.76500000000000001","NA","NA",40.63159,-86.026223,"13","Procyon lotor","Procyon lotor"
8125,"R1002",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Wabash County","645","2.1999999999999999E-2","Global",1,NA,"NA","0.76500000000000001","NA","NA",40.732489,-85.786884,"13","Procyon lotor","Procyon lotor"
8126,"R1003",2010,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Ned Brown Forest Preserve, IL","56","NA","NA",1,NA,"0.76800000000000002","0.79","12.6","NA",42.029302,-88.01508,"15","Procyon lotor","Procyon lotor"
8127,"R1004",2014,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Alabama","36","1.7299999999999999E-2","Population",1,NA,"0.86","0.85","NA","12.13",32.7849,-86.85462,"11","Procyon lotor","Procyon lotor"
8128,"R1004",2014,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Florida","68","2.2700000000000001E-2","Population",1,NA,"0.78","0.82","NA","11.85",28.65348,-82.49013,"11","Procyon lotor","Procyon lotor"
8129,"R1004",2014,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","New York","51","1.26E-2","Population",1,NA,"0.85","0.87","NA","13.43",43.00569,-75.65459,"11","Procyon lotor","Procyon lotor"
8130,"R1004",2014,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","CAN","Ontario","48","2.0799999999999999E-2","Population",1,NA,"0.81","0.85","NA","12.73",50.739,-85.644,"11","Procyon lotor","Procyon lotor"
8131,"R1005",2009,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Pennsylvania","185","7.6E-3","Population",1,NA,"0.83","0.85","11.52","NA",40.141962,-79.098581,"9","Procyon lotor","Procyon lotor"
8132,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Blue Island","10","0.47","Global",1,NA,"0.75","0.8","7.29","7.01",41.641305,-87.67956,"14","Procyon lotor","Procyon lotor"
8133,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Busse Woods","99","0.47","Global",1,NA,"0.78","0.82","13.07","7.37",42.022112,-87.996155,"14","Procyon lotor","Procyon lotor"
8134,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Coral Woods","32","0.47","Global",1,NA,"0.73","0.81","11","7.18",42.226761,-88.5732,"14","Procyon lotor","Procyon lotor"
8135,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Evergreen Park","34","0.47","Global",1,NA,"0.74","0.73","8.86","6.19",41.715347,-87.701171,"14","Procyon lotor","Procyon lotor"
8136,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Oak Island","26","0.47","Global",1,NA,"0.74","0.78","9.43","6.72",41.715445,-87.747916,"14","Procyon lotor","Procyon lotor"
8137,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Rush Creek","54","0.47","Global",1,NA,"0.72","0.79","11.93","7.1",42.388537,-88.589804,"14","Procyon lotor","Procyon lotor"
8138,"R1006",2012,"Mammalia","Procyonidae","Procyon","lotor","Procyon_lotor","Northern raccoon","NAm","USA","Steger Woods","68","0.47","Global",1,NA,"0.73","0.81","12.64","7.25",41.473841,-87.655066,"14","Procyon lotor","Procyon lotor"
8139,"R1007",2016,"Mammalia","Cricetidae","Microtus","californicus","Microtus_californicus","California vole","NAm","USA","10-Lark Seep","17","0.24099999999999999","Population",1,NA,"0.56000000000000005","0.61799999999999999","4.3330000000000002","NA",35.68189,-117.61965,"12","Microtus californicus","Microtus californicus"
8140,"R1007",2016,"Mammalia","Cricetidae","Microtus","californicus","Microtus_californicus","California vole","NAm","USA","11-Lake IsaBLZla","16","0.16","Population",1,NA,"0.64300000000000002","0.75800000000000001","7.6669999999999998","NA",35.73035,-118.17219,"12","Microtus californicus","Microtus californicus"
